Year,JulianDay,Hour,Minute,Second,Latitude,Longitude,Depth(km)
2015,363,7,14,12.6012,-1.31365,-79.44363,101.2647
2015,363,15,41,20.4976,-1.18138,-80.45375,2.7793
2015,363,16,19,4.0138,0.09957,-77.41750,14.7758
2015,363,23,56,50.3020,0.02381,-77.41763,28.5883
2015,364,19,30,1.4981,-0.98440,-79.25000,90.0196
2015,365,3,2,40.1946,-1.63638,-77.81988,187.8085
2015,365,6,28,41.9084,-4.03082,-79.85275,76.9211
2015,365,8,36,50.2914,-1.12274,-78.37813,3.4552
2016,1,10,5,8.5213,-2.02705,-80.11088,65.7993
2016,1,14,22,36.7378,-0.01809,-77.46912,20.0258
2016,1,17,15,40.1264,0.39027,-78.96113,12.3248
2016,1,17,37,30.2107,0.35352,-78.95712,10.9500
2016,1,17,56,54.6160,0.36586,-78.94263,11.5125
2016,1,18,49,57.0284,-4.09991,-79.85013,78.0674
2016,1,23,59,56.2198,-0.95800,-79.16300,118.2199
2016,2,3,3,14.9437,-2.83682,-78.73275,47.6739
2016,2,4,59,18.9406,0.36397,-78.94700,12.6250
2016,2,5,7,54.5751,0.35478,-78.94000,11.6375
2016,2,5,27,12.2821,-2.24474,-78.69987,106.1558
2016,2,15,2,10.2734,-1.97678,-79.66962,99.9881
2016,2,15,16,33.3917,0.21887,-77.76800,0.0255
2016,2,16,8,50.0177,0.35793,-78.96475,9.3250
2016,2,22,8,28.3334,0.35264,-78.96600,10.7000
2016,3,0,42,52.9002,-0.73343,-79.60587,65.0224
2016,3,2,14,18.9376,-3.24227,-79.77688,39.7080
2016,3,4,32,14.5976,-0.83962,-80.57713,30.0213
2016,3,8,35,16.9218,-0.38417,-78.55725,14.7749
2016,3,10,26,55.6390,-1.09330,-78.30888,9.6556
2016,3,10,59,36.2740,0.35088,-78.95162,12.0375
2016,3,19,44,45.4142,0.35831,-78.96262,8.8750
2016,4,2,0,4.9103,-3.04335,-78.50000,13.3411
2016,4,5,49,11.9207,-3.34010,-79.36850,53.4913
2016,4,10,18,14.7554,-1.07379,-78.32750,9.7684
2016,4,10,34,31.2809,-0.95158,-79.16200,112.3450
2016,4,17,3,50.9595,-2.40537,-79.72825,73.1010
2016,4,19,18,16.4838,-2.93449,-80.05450,52.3453
2016,5,2,49,59.9601,-0.77856,-78.67013,8.5219
2016,5,4,6,11.9266,-1.90220,-78.90038,124.6400
2016,5,9,13,23.7086,-1.08500,-80.92462,18.7682
2016,5,17,38,44.6790,0.35680,-78.94125,12.1750
2016,6,0,41,7.2317,-3.39145,-79.74763,20.8641
2016,6,6,47,3.2095,0.73394,-77.84000,0.5098
2016,6,7,17,4.1669,-0.19100,-77.73225,12.9256
2016,6,8,40,58.8625,0.20151,-77.77438,16.8756
2016,6,8,42,45.5254,0.20591,-77.77587,16.6506
2016,6,9,6,46.6943,0.88194,-79.58837,13.8583
2016,6,9,19,5.6036,-3.78782,-79.98013,15.6833
2016,6,9,25,52.0125,0.20931,-77.77138,17.5255
2016,6,9,27,51.9369,0.20767,-77.77238,17.4631
2016,6,9,33,3.0293,0.20578,-77.77363,16.3881
2016,6,13,20,9.2823,0.20578,-77.75213,12.3006
2016,6,21,13,15.5744,0.72752,-77.87138,1.3599
2016,7,0,35,14.4180,0.20201,-77.76725,14.7756
2016,7,2,28,27.1096,-1.36825,-80.59875,-4.9863
2016,7,6,24,13.4267,0.33641,-77.68163,13.7751
2016,41,3,1,27.7488,-2.63818,-79.26075,69.8309
2016,41,7,5,41.1667,-0.24876,-79.09925,5.0254
2016,41,15,50,39.6801,-2.71167,-79.58650,67.1909
2016,42,12,18,37.4560,-1.65721,-78.18163,13.2706
2016,42,23,34,29.6324,-1.02658,-79.27600,106.9565
2016,43,2,42,0.4299,-3.82211,-79.63837,92.3941
2016,45,9,36,28.8686,-1.19449,-78.34750,20.1041
2016,45,17,25,24.1610,-0.80606,-79.85287,81.1091
2016,45,21,58,2.4539,-2.00696,-79.69650,87.7998
2016,46,22,3,51.4816,-0.51497,-79.53300,89.3366
2016,47,12,16,39.0081,-2.23837,-79.67313,73.6435
2016,48,16,6,59.5862,-1.12350,-78.40913,8.3677
2016,48,16,40,48.2387,-4.38924,-79.40275,-1.0984
2016,48,18,31,24.3602,-0.29885,-80.09013,14.8503
2016,48,18,37,56.4432,0.05590,-78.37112,16.2508
2016,50,14,42,59.0089,-4.31952,-79.69625,80.1805
2016,51,7,36,39.3408,0.05930,-78.50125,5.7008
2016,51,8,59,11.9247,0.25338,-78.92100,105.0254
2016,51,22,30,16.9949,-0.58690,-78.24675,4.7736
2016,52,2,43,49.0942,-3.95811,-79.51950,82.7623
2016,52,19,48,22.3488,-3.00581,-79.93063,-0.2825
2016,53,12,4,22.3878,0.79209,-79.64012,14.4843
2016,54,18,36,49.7494,-1.07731,-79.38162,113.9308
2016,54,22,57,41.2936,-1.03642,-78.31763,10.9564
2016,54,23,1,26.8754,-1.04886,-78.32587,-4.2313
2016,55,7,17,36.1092,-0.03533,-78.52975,10.2633
2016,55,19,53,13.2547,-3.58544,-79.71513,8.6054
2016,57,19,39,21.7688,-2.89064,-79.82675,31.1594
2016,58,3,19,1.4829,-3.49474,-80.06213,48.6470
2016,58,16,48,30.8054,-0.33635,-78.58475,15.1251
2016,59,17,17,5.3133,0.08787,-77.39500,0.0258
2016,60,7,1,13.3650,0.00544,-78.42338,29.3008
2016,61,5,4,54.0922,0.07377,-78.46475,9.3883
2016,61,22,9,44.5359,0.02180,-78.34312,14.4258
2016,61,22,15,34.8888,0.28318,-79.93750,21.4878
2016,61,23,49,4.5918,-1.23360,-78.41588,-4.9840
2016,62,6,59,18.0167,0.77132,-77.97725,8.3220
2016,63,8,21,52.7426,0.65606,-78.69363,17.4855
2016,64,11,25,45.4278,-1.24145,-80.49825,35.0159
2016,65,10,29,44.4148,-2.43553,-79.70450,59.2250
2016,66,0,54,42.9847,-1.40918,-80.46475,18.1630
2016,69,12,7,39.6362,-2.57743,-78.83150,81.2329
2016,70,16,31,22.6495,-2.20739,-78.93488,14.3569
2016,72,14,6,5.4734,0.07377,-77.70875,11.4883
2016,72,15,1,39.3967,-0.08429,-78.41200,12.6508
2016,72,19,2,26.6187,-2.79547,-78.76813,65.2254
2016,72,23,54,50.6923,-0.05182,-78.42738,13.5133
2016,73,17,47,59.8211,-3.76098,-79.99113,7.8846
2016,74,1,34,17.8331,-1.05605,-78.29862,10.9561
2016,74,8,1,38.7453,-0.89813,-79.32625,20.0206
2016,74,9,55,29.5178,-2.23412,-79.48825,89.1811
2016,75,13,2,8.7144,-0.18761,-78.49900,16.3631
2016,77,12,39,2.9310,-3.42516,-79.70275,18.2001
2016,108,5,34,5.2008,0.70902,-77.88625,0.2726
2016,108,5,53,24.5814,0.71318,-77.88712,0.2725
2016,108,7,13,56.7127,-0.39373,-80.35625,5.0248
2016,109,2,17,10.4788,-1.14769,-77.87713,26.8048
2016,109,3,25,42.0685,-2.46159,-78.67963,12.4742
2016,109,7,49,14.0155,-3.90895,-78.84725,94.9773
2016,110,4,35,25.9966,-3.54686,-79.71725,20.1947
2016,110,7,18,1.9842,-0.31157,-79.56362,31.6752
2016,110,7,40,54.1566,-0.36328,-80.38238,12.5875
2016,110,14,55,5.8692,-0.29358,-79.62025,58.4753
2016,110,20,11,48.9597,0.70943,-79.32388,32.0851
2016,111,2,23,22.2425,-1.06209,-78.31213,9.3435
2016,111,19,35,30.1384,-0.10707,-79.50875,40.0258
2016,111,20,4,45.2678,-0.06378,-79.53587,45.1133
2016,111,20,40,33.6468,-0.88732,-79.36388,39.6707
2016,112,10,40,29.7371,0.95983,-79.20000,2.0199
2016,113,9,42,24.7000,0.61678,-79.90212,3.1984
2016,113,10,35,14.0413,-2.22244,-79.08962,97.2439
2016,113,11,17,10.2577,-0.05660,-80.11700,9.6008
2016,113,19,46,11.2198,-1.50786,-80.60250,28.3361
2016,115,10,26,58.6737,-0.97739,-78.14150,3.0197
2016,116,20,27,58.6325,-1.43095,-78.15375,20.4626
2016,117,4,49,50.9465,-3.06957,-79.90925,28.5650
2016,117,19,52,18.6888,0.89277,-79.62937,16.5957
2016,118,12,53,3.0070,-2.80214,-79.83788,21.2626
2016,119,2,24,33.2938,-1.28761,-78.47637,16.9151
2016,120,9,49,36.2442,0.46666,-79.85600,14.4619
2016,120,13,26,3.0385,-1.14716,-78.18987,7.1423
2016,120,23,42,23.0179,-2.45609,-79.10188,26.6619
2016,121,11,27,39.2030,-2.70139,-79.72363,-4.0213
2016,122,18,5,47.9805,-2.82062,-80.07775,55.9745
2016,123,13,32,38.3065,-0.16785,-78.38750,15.3631
2016,123,16,6,36.5476,-0.66858,-77.78650,15.0229
2016,124,3,44,59.0653,0.44149,-79.90713,23.4621
2016,124,4,17,58.0502,-1.04284,-78.33625,9.5188
2016,125,12,29,20.2242,0.27651,-80.00163,17.7003
2016,128,13,38,12.0126,-2.48501,-79.29488,18.8735
2016,130,13,56,3.8625,-1.08725,-78.37463,5.2682
2016,130,16,43,9.6017,-0.25670,-79.73500,38.0879
2016,131,13,1,52.6834,-1.27893,-78.41238,18.5778
2016,132,10,45,5.4563,0.23951,-78.23663,18.9505
2016,133,12,16,10.9263,-2.22681,-79.65275,83.4063
2016,133,19,7,1.2649,-0.13148,-78.33713,18.8757
2016,135,5,24,41.9393,-2.24638,-79.91225,58.4558
2016,137,4,50,39.6201,0.71873,-79.69087,22.9475
2016,138,5,47,8.0128,-0.72784,-80.33388,-0.4901
2016,138,6,1,15.8547,-1.05731,-78.30000,7.4811
2016,139,1,38,14.8894,-0.50561,-80.37350,6.0367
2016,139,3,52,7.7797,-1.26886,-78.41287,19.6654
2016,139,8,0,43.2463,0.47245,-79.92925,23.6244
2016,139,8,6,17.5945,0.44212,-79.88525,18.6496
2016,139,9,42,44.1313,-3.45559,-80.00250,46.6988
2016,139,16,46,44.0408,0.45534,-79.69238,35.0245
2016,139,19,23,18.4319,0.46062,-79.88350,22.5620
2016,139,20,46,7.3955,0.60546,-80.07200,13.1485
2016,140,4,12,44.2613,-1.07455,-78.33437,8.2309
2016,140,9,33,37.3037,0.59653,-79.73125,10.2735
2016,141,17,12,59.4014,0.47912,-79.88425,26.7743
2016,145,15,47,55.5248,-0.47844,-79.30225,37.6119
2016,145,16,35,20.5097,-2.81315,-78.98463,82.5123
2016,145,21,3,18.9541,0.47900,-79.83600,36.0243
2016,146,2,40,12.9339,-0.59923,-80.33788,0.2735
2016,147,12,42,5.9906,-1.06371,-78.33900,-4.9815
2016,148,2,38,33.1461,-0.26174,-79.73625,54.5629
2016,148,3,36,21.5843,-0.92302,-78.61575,122.2578
2016,148,7,34,22.5836,-0.34871,-79.93825,65.5125
2016,148,8,34,36.7411,-0.85118,-78.09075,14.5211
2016,148,11,32,13.5118,0.75370,-79.28013,7.7972
2016,149,0,34,8.4653,0.07931,-78.41487,4.7758
2016,149,2,35,21.2209,-1.02533,-78.34812,0.0190
2016,149,4,15,40.4177,-0.95374,-80.57100,13.6950
2016,153,2,31,37.4264,-0.64583,-79.58312,47.0981
2016,153,16,1,37.5007,0.67370,-79.28425,58.0479
2016,153,18,29,52.5672,-3.09830,-79.65800,37.8514
2016,153,19,20,54.0401,-0.92439,-79.18613,109.2203
2016,154,1,27,57.8079,-2.21104,-79.75450,66.1943
2016,154,2,27,42.3852,0.44136,-78.75200,11.2496
2016,154,3,56,38.4340,-1.84008,-79.95538,89.2665
2016,154,9,43,48.5327,0.48139,-79.89350,26.0243
2016,154,10,4,52.3910,-0.87547,-80.51788,15.7084
2016,154,11,18,47.7381,-2.88910,-79.80800,22.8845
2016,154,11,25,22.3142,-1.22078,-78.34675,13.7662
2016,154,12,57,50.4543,0.14412,-77.76675,17.8507
2016,155,0,6,1.8371,-1.14816,-79.44525,108.8173
2016,155,3,54,40.8252,-2.96692,-79.59438,39.7190
2016,155,8,6,0.0498,0.15872,-79.51175,47.0257
2016,155,8,58,20.6617,-2.00055,-78.98650,31.8625
2016,155,16,7,27.1810,-0.77732,-80.51388,20.8344
2016,156,0,24,26.1502,-2.17069,-79.67200,85.4329
2016,156,0,58,6.3006,0.36196,-79.95512,22.9375
2016,156,10,14,30.7658,0.68325,-79.73837,28.9978
2016,157,17,6,12.8243,-0.74799,-80.31775,8.5222
2016,157,23,30,30.9475,-0.64506,-80.36687,30.0231
2016,158,3,37,48.3472,-0.92035,-79.19825,98.4954
2016,158,13,16,24.8939,-2.69868,-79.65613,15.3538
2016,158,18,7,7.0751,-1.60268,-79.85287,63.6717
2016,159,6,58,3.3512,-2.29996,-79.30750,96.7792
2016,160,0,44,19.6964,-3.33523,-79.82288,30.1166
2016,160,4,3,42.9215,0.71570,-79.22775,9.7725
2016,160,9,1,46.8771,-0.28475,-77.84712,0.2753
2016,160,9,7,10.7391,-0.44496,-80.31888,13.2371
2016,161,12,20,31.9578,0.07629,-78.37612,14.7758
2016,162,10,15,42.3067,0.16287,-77.92100,-4.9743
2016,190,23,43,58.8729,-1.14339,-79.15900,12.0174
2016,191,17,37,33.2365,0.94513,-79.58562,29.6451
2016,191,20,48,42.3864,0.15809,-78.18275,-4.9743
2016,192,10,21,35.0455,-0.10052,-78.37813,13.2633
2016,193,0,9,34.5967,0.46616,-77.28775,19.1744
2016,193,7,40,29.1832,0.66788,-79.68037,13.2479
2016,193,14,9,54.8520,0.61000,-79.80475,17.7609
2016,193,22,8,23.8619,-2.21612,-79.62688,85.9316
2016,194,6,21,57.9979,0.55601,-79.77225,23.6738
2016,194,7,41,18.0617,0.87579,-79.67400,26.8084
2016,194,12,40,34.5750,0.22189,-78.60262,16.1255
2016,194,18,32,26.4086,0.97330,-79.50188,10.0197
2016,194,18,35,27.0127,0.96903,-79.53325,13.0073
2016,194,18,58,26.0299,0.94574,-79.49975,10.0201
2016,194,19,1,2.2422,0.95380,-79.51375,10.0200
2016,195,12,7,10.2754,0.92901,-79.50500,13.2953
2016,195,12,15,2.5625,0.93506,-79.53912,20.2702
2016,195,14,19,4.2505,-2.06562,-79.02700,35.6233
2016,195,19,3,53.1516,-1.86979,-78.90813,30.0033
2016,196,23,49,7.8000,-0.37851,-79.06763,13.4499
2016,197,6,8,51.4043,0.32911,-78.01500,14.8126
2016,197,20,50,21.0289,0.62636,-79.85625,23.4483
2016,198,5,13,28.6880,-1.07128,-80.65000,9.2309
2016,200,14,51,31.4041,-2.08460,-79.71863,83.5228
2016,202,2,37,35.9788,-0.98795,-79.19275,113.6820
2016,203,14,56,10.1683,-1.33858,-79.23837,106.3893
2016,204,19,14,22.4041,0.00406,-78.42538,10.8883
2016,205,22,25,15.9276,-0.05056,-78.46562,17.4133
2016,206,1,24,36.5637,-1.17761,-79.43925,102.5544
2016,206,16,15,9.4293,-2.81614,-79.66600,31.6621
2016,207,1,12,12.1992,-1.23110,-78.36088,15.0160
2016,207,6,57,36.6243,-2.69930,-79.83850,12.5663
2016,207,7,6,40.3473,-0.98621,-79.16025,131.6070
2016,207,9,41,24.4543,-1.75916,-78.80300,24.2558
2016,207,16,7,56.9697,0.92587,-79.54700,15.2703
2016,209,22,10,44.5289,0.71898,-79.79562,23.4975
2016,210,4,51,29.6321,-0.79543,-80.45275,10.1592
2016,211,18,4,26.9302,-0.12934,-78.67738,-4.9743
2016,212,7,46,33.4355,-2.28406,-79.70438,76.8171
2016,213,15,53,19.8355,-1.06434,-78.34788,-4.9815
2016,214,2,21,57.9592,-1.29943,-78.24763,11.9649
2016,214,10,52,46.0620,-1.58772,-78.12150,73.3471
2016,214,12,3,38.1531,-1.00837,-77.82587,19.4568
2016,214,13,21,5.9014,-0.16445,-78.62287,19.3257
2016,214,20,38,47.9802,-1.04522,-78.33875,5.4563
2016,215,0,4,8.7218,-3.47252,-79.49975,-5.0520
2016,215,3,22,38.8258,0.04232,-78.77500,94.9508
2016,215,5,58,13.6832,0.13569,-77.83525,2.1632
2016,215,12,32,57.0647,0.26833,-79.89825,13.6254
2016,215,16,27,0.1230,-1.80457,-78.49937,15.0798
2016,216,4,31,20.7453,-2.98774,-78.59975,17.1932
2016,216,9,36,49.1935,-1.22569,-80.96137,14.4036
2016,218,5,22,52.5591,-0.67775,-78.03050,-4.9771
2016,218,5,28,53.4318,-0.63598,-78.05250,8.7732
2016,219,0,29,7.5215,-1.02572,-80.52775,9.7690
2016,219,0,44,35.5640,-1.03100,-80.49600,4.2690
2016,219,5,36,44.1662,0.07856,-77.69788,12.7133
2016,219,7,39,35.7823,-1.25199,-80.50075,11.9407
2016,219,8,0,59.8877,0.07088,-77.70138,13.5883
2016,219,9,52,20.6795,-1.57006,-79.94637,51.2474
2016,220,2,3,39.8437,0.28066,-77.78775,6.7378
2016,220,5,16,16.4119,-2.25718,-78.78812,100.2429
2016,220,6,15,15.1986,0.24217,-78.87363,93.4130
2016,221,1,10,9.7597,-0.83120,-80.58325,48.5839
2016,221,9,38,40.2018,-0.63397,-78.05363,6.8482
2016,221,10,51,41.5574,-2.00140,-79.66475,80.2000
2016,221,20,35,49.8741,-1.18026,-78.18462,8.0168
2016,222,3,6,38.2546,-2.34775,-79.30937,81.3402
2016,222,4,28,24.7456,-0.14960,-78.38387,14.1132
2016,222,4,53,32.7471,-0.15413,-78.37762,13.4257
2016,222,6,29,45.3489,0.88824,-79.52450,14.5707
2016,222,9,54,37.5173,-3.41583,-78.78325,80.4131
2016,222,10,9,18.2510,-0.23947,-78.71188,88.3255
2016,222,16,44,31.5742,-0.17150,-78.38162,9.7756
2016,222,18,32,53.2543,-1.31316,-79.26250,104.0647
2016,223,3,40,3.3432,-0.81143,-79.75713,30.0216
2016,223,5,57,28.5315,0.19722,-77.70688,-0.4744
2016,223,7,38,4.4783,-2.81765,-79.23700,73.3496
2016,223,12,45,53.3155,-0.17716,-78.37175,12.0506
2016,223,13,42,39.1007,0.93191,-79.49400,16.6327
2016,224,6,35,4.5152,-2.19554,-79.12900,112.8572
2016,224,21,2,7.6186,-0.58627,-78.28838,3.2986
2016,224,21,2,38.3755,-0.56714,-78.29938,0.0238
2016,224,22,13,37.4438,-0.59294,-78.27888,2.7986
2016,224,22,42,26.3831,0.07868,-77.44762,27.3758
2016,225,4,40,26.4592,-0.57432,-78.28500,5.1612
2016,225,9,56,43.9932,-0.59345,-78.26987,8.7486
2016,225,15,44,11.9021,-1.93352,-78.30913,-2.9483
2016,226,2,7,24.3218,-0.57369,-78.27400,4.9862
2016,226,8,5,12.6862,-0.95779,-79.55663,27.7699
2016,226,11,0,26.6464,-0.60225,-78.27087,0.2735
2016,226,11,35,34.0279,-2.78282,-78.90962,82.8508
2016,247,8,18,10.5298,0.63517,-79.70487,17.7607
2016,247,8,24,43.1628,0.77987,-77.93887,-4.9781
2016,247,13,32,34.3173,-0.17099,-78.40688,13.8256
2016,247,16,11,3.3209,0.22718,-79.29312,37.4380
2016,247,17,29,2.0564,-0.15564,-77.73788,12.1757
2016,248,1,6,59.0412,-2.21423,-79.70113,85.7942
2016,248,2,3,23.7691,-0.85434,-79.24225,23.6336
2016,249,0,19,40.4877,-2.35857,-79.99925,80.7899
2016,249,0,22,57.3132,-0.15866,-78.37212,18.5882
2016,249,0,43,46.2700,-1.16818,-78.41062,9.5670
2016,249,5,48,53.1303,-1.07606,-78.33700,8.8184
2016,249,7,15,24.0830,-1.07606,-78.34425,7.8309
2016,249,13,12,38.1599,0.75021,-79.20387,43.8347
2016,249,17,21,1.5431,-1.04887,-78.30900,7.3312
2016,249,17,19,11.6347,-1.05240,-78.30737,6.4312
2016,249,22,25,18.6382,-0.08240,-80.26562,16.4383
2016,250,2,7,12.4445,0.61654,-79.88900,11.3984
2016,250,4,20,19.5680,-1.20367,-78.25787,10.2665
2016,250,7,49,36.8606,-3.55848,-79.95250,31.7691
2016,250,16,35,50.0658,-3.37808,-80.03150,48.3022
2016,251,0,45,0.3053,-2.60361,-78.96925,84.2821
2016,251,4,27,51.5806,-2.68956,-79.20712,37.3666
2016,251,6,6,23.7868,-0.75695,-79.28113,49.5221
2016,251,7,8,10.8734,-1.18366,-78.27375,14.7668
2016,251,13,9,4.6117,-1.21587,-80.34588,5.0163
2016,251,14,6,13.0766,-2.36056,-80.00613,72.7899
2016,251,18,15,38.9229,-1.02220,-78.32925,11.1566
2016,307,14,10,45.4676,-2.10949,-80.13550,70.6471
2016,308,0,55,8.9647,-4.05345,-79.82625,71.3074
2016,309,20,26,16.4212,0.52380,-79.74287,20.0241
2016,309,22,35,6.3489,-2.11312,-80.10375,63.7970
2016,310,5,13,38.5329,-2.61481,-79.57587,82.7067
2016,310,6,10,12.6119,0.08371,-77.70125,12.0758
2016,311,2,19,28.0221,-3.32548,-79.12925,50.0545
2016,311,4,10,41.3570,0.26091,-77.45500,18.3879
2016,311,10,5,25.4742,-3.58325,-79.86413,61.0680
2016,312,22,12,22.6149,-0.02061,-77.70487,15.2508
2016,313,12,28,18.6356,0.08963,-78.38300,16.5383
2016,314,1,27,22.7853,-0.90157,-79.84300,65.8206
2016,314,22,31,51.8885,-1.04573,-78.26613,7.5688
2016,315,1,15,18.2666,-1.32534,-80.89738,2.3520
2016,315,3,24,18.7807,0.39204,-77.38362,19.1873
2016,316,3,31,52.3023,-1.87064,-78.88850,13.2782
2016,316,19,12,41.4154,0.24895,-78.96938,31.3879
2016,320,19,28,12.2454,-3.46963,-79.74687,-3.1268
2016,320,23,47,1.6581,-1.15811,-78.35250,8.2797
2016,321,13,25,45.7437,-1.10740,-78.33750,14.1679
2016,322,12,58,43.1991,-4.45933,-79.79750,-0.1024
2016,322,21,51,24.9556,0.70386,-77.82275,-3.7774
2016,323,23,18,55.5294,-0.25581,-77.75362,15.2129
2016,324,19,55,51.9937,-2.00732,-79.76412,78.6623
2016,325,5,57,19.6215,-1.63154,-79.09200,16.1086
2016,326,3,16,15.6975,0.00833,-77.71350,17.1633
2016,326,3,38,25.3859,-3.18227,-79.95487,49.9605
2016,326,15,44,31.5539,-2.95286,-78.61337,90.1196
2016,328,4,24,8.3330,-0.15879,-78.37725,4.7757
2016,329,4,34,13.5705,0.72161,-77.82912,7.3100
2016,330,9,41,16.3741,-0.45716,-77.94200,13.3745
2016,330,17,22,13.1822,-2.24654,-79.93613,72.0807
2016,331,13,56,33.1942,0.02344,-78.34200,11.7133
2016,331,20,44,22.8536,-0.73717,-80.46987,23.0598
2016,332,6,36,4.4217,0.66613,-79.85425,23.0980
2016,332,10,14,7.2248,-0.30401,-78.79875,21.4002
2016,332,21,14,2.2187,-0.03672,-77.71550,14.9383
2016,333,5,45,37.8873,-1.19687,-79.24313,106.5666
2016,333,8,33,3.2263,-3.79878,-79.79738,19.4577
2016,333,10,50,36.6993,-1.04936,-78.18687,-4.9813
2016,335,2,7,15.2667,-1.61506,-78.02025,161.6965
2016,335,14,51,56.3898,-1.32498,-78.46850,15.0145
2016,335,17,28,1.5360,-2.72589,-79.14413,67.0529
2016,335,21,7,29.8519,0.23762,-78.26938,16.7005
2016,336,9,40,20.5759,-2.01651,-78.30962,137.5246
2016,336,10,11,3.3271,-0.24337,-79.63075,77.3004
2016,336,20,28,56.7701,-1.15935,-80.89875,-4.9829
2016,336,21,40,53.6104,-1.29717,-81.00000,12.2150
2016,337,0,21,43.0482,-0.46295,-78.71262,11.6619
2016,337,5,37,30.6497,-2.09649,-79.03687,111.9475
2016,337,7,42,5.0981,-2.08184,-79.71062,87.3353
2016,337,14,13,56.8068,0.82405,-79.78037,1.4714
2016,338,4,11,1.1668,0.93342,-79.64538,23.2452
2016,338,5,8,11.2726,0.82329,-79.75725,-2.7410
2016,338,5,27,29.3099,-3.20428,-80.12300,46.0971
2016,338,5,32,54.6085,-0.96507,-77.97175,15.2698
2016,338,8,46,41.4567,-0.42293,-77.67062,15.0247
2016,338,18,46,14.8180,0.16275,-77.47025,13.2757
2016,339,11,25,36.3571,0.82406,-79.85725,16.0464
2016,340,16,1,18.2186,-2.23686,-79.82838,74.9435
2016,341,1,16,30.6557,-1.55253,-79.17787,24.7603
2016,341,9,44,26.4626,-1.29979,-78.23450,-4.9851
2016,341,10,54,27.9516,-1.02170,-78.32300,10.1316
2016,341,19,50,51.5363,-0.11663,-78.96237,34.2507
2016,342,2,31,4.5769,-2.74119,-79.76437,49.9773
2016,343,6,49,23.2898,-0.01860,-78.41425,8.5633
2016,343,8,41,4.4998,0.71444,-77.90412,7.2350
2016,343,11,49,49.7925,0.70348,-77.88013,-4.9774
2016,343,20,16,51.1174,-0.45717,-78.92188,19.7745
2016,344,1,32,20.9652,-0.24700,-78.35975,5.2754
2016,344,10,2,25.3639,0.57036,-78.70075,17.9487
2016,344,12,44,24.2629,-2.76375,-79.62063,20.3265
2016,345,1,34,57.8852,-1.69911,-79.44813,11.7197
2016,346,13,17,11.2646,0.89541,-79.61250,10.3457
2016,346,13,32,18.3652,-2.23779,-79.42650,97.6685
2016,348,0,39,17.8910,0.88170,-79.80063,16.7958
2016,350,12,57,56.6431,0.68058,-77.89262,-0.2272
2016,350,17,21,55.6755,0.68663,-77.88313,1.3728
2016,351,1,53,4.6290,-2.53219,-80.02312,61.2469
2016,351,3,24,29.9241,0.88144,-79.78213,15.4583
2016,351,6,26,23.7313,-2.14199,-79.95988,84.7962
2016,351,14,14,6.4282,0.62309,-79.26163,20.6233
2016,351,15,30,41.7248,-1.07631,-78.36537,4.7683
2016,351,21,43,20.8275,-0.01809,-79.21838,26.5008
2016,352,14,27,36.1555,-0.51391,-80.23625,-4.9759
2016,353,5,43,14.1327,-0.38317,-80.36838,20.8874
2016,353,11,59,22.3962,-2.69658,-79.07887,73.7289
2016,354,2,21,13.1364,-1.44682,-79.13075,107.2248
2016,354,9,24,31.3349,0.83941,-79.80338,17.5838
2016,354,19,2,59.7031,0.81235,-79.74362,8.0216
2016,354,19,8,56.2455,0.68767,-79.10350,54.1478
2016,354,20,5,20.1650,0.83979,-79.77950,15.2213
2016,355,0,50,12.7406,0.90913,-79.62913,12.3205
2016,357,0,11,8.2610,0.82103,-79.74500,11.6215
2016,357,9,7,37.4245,-2.06434,-78.42275,140.2483
2016,357,10,32,51.6027,-0.07523,-79.14113,22.7883
2016,357,11,9,5.5353,0.82494,-79.76375,15.0214
2016,358,13,4,54.7317,-1.57635,-79.93550,51.3973
2016,358,14,45,35.0798,-2.58214,-79.69837,57.9203
2016,358,15,12,14.7243,0.61239,-77.17362,14.7734
2016,359,18,52,48.8749,-1.08221,-78.36762,-0.2317
2016,360,12,0,13.6155,-0.33446,-77.92075,8.3501
2016,360,21,56,7.3718,-2.09290,-80.07275,26.6600
2016,361,3,6,7.2813,-0.82337,-77.96613,11.2715
2016,361,19,48,25.0327,-0.17150,-78.45225,8.7506
2016,362,1,21,19.5828,-0.98239,-79.73425,85.5946
2016,362,2,57,36.4494,-0.16848,-78.46075,10.9381
2016,362,4,20,48.3661,-1.23374,-78.35800,11.6035
2016,362,5,56,58.6498,-1.33329,-78.53438,17.9018
2016,362,8,22,0.1851,0.05226,-78.83400,94.3883
2016,363,9,29,12.6024,-1.28006,-78.38837,13.7277
2016,363,9,44,19.6344,-1.41434,-79.70988,20.9004
2016,364,0,52,24.9754,0.75610,-78.93587,14.7721
2016,364,7,34,1.2827,-2.42446,-79.91600,61.0129
2016,365,11,51,18.0641,-2.73519,-79.90688,63.9025
2016,365,16,41,20.8682,-1.03403,-78.57812,13.4439
2016,366,4,38,50.8677,-2.25788,-79.54275,75.2179
2016,366,18,59,28.7439,-1.07002,-78.32513,11.9809
2017,1,3,45,26.9169,-1.35829,-79.77575,72.3514
2017,1,4,0,30.7769,-1.40629,-78.12350,20.2631
2017,1,5,46,46.4273,0.06056,-77.69588,11.3008
2017,1,14,45,18.3590,-1.27615,-78.38075,10.6778
2017,2,19,44,6.7147,0.06761,-77.70300,7.8383
2017,3,11,6,35.4419,-1.04472,-78.30250,7.8063
